Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1375383826376,-32,-447,2055,7,6,-20,1054502966,142790656,-2374587,143353372,-9646
1375383826376,-33,-437,2067,2,5,-16,1054507573,142800332,-2351724,143310219,-9641
1375383826379,-8,-430,2041,-3,8,-11,1054512776,142790046,-2322115,143282662,-9635
1375383826379,-2,-432,2053,-5,0,-6,1054516889,142776793,-2314740,143265715,-9630
1375383826381,11,-416,2063,-8,-4,-2,1054520259,142759182,-2320116,143258372,-9625
1375383826381,17,-430,2062,-10,-4,3,1054522826,142733522,-2326833,143264931,-9620
1375383826389,5,-425,2047,-10,-7,9,1054522893,142710564,-2343288,143287040,-9615
1375383826389,4,-429,2058,-10,-5,12,1054521782,142686925,-2356809,143318537,-9610
1375383826425,-12,-440,2050,-10,-5,16,1054519123,142663402,-2371890,143361270,-9605
1375383826425,-29,-434,2047,-11,-3,14,1054517340,142638138,-2382736,143399335,-9600
1375383826428,-28,-431,2041,-8,1,12,1054515584,142616652,-2382989,143433609,-9595
1375383826428,-34,-440,2054,-6,1,10,1054513854,142600631,-2381649,143462273,-9589
1375383826432,-44,-438,2060,-5,1,8,1054512398,142588171,-2379739,143485388,-9584
1375383826432,-71,-451,2064,-4,-3,6,1054510931,142582605,-2388786,143501549,-9579
1375383826435,-60,-446,2055,-2,-3,3,1054509546,142584506,-2398994,143509667,-9574
1375383826435,-65,-438,2057,-4,-4,2,1054509384,142580706,-2411138,143514427,-9569
1375383826437,-62,-438,2063,-2,-5,0,1054509328,142581996,-2425300,143513319,-9564
1375383826437,-54,-431,2070,0,0,-3,1054510111,142583959,-2423525,143505647,-9559
1375383826447,-50,-422,2067,2,7,-9,1054512259,142590916,-2400614,143483332,-9554
1375383826447,-35,-426,2059,2,13,-9,1054514587,142594552,-2360531,143463274,-9549
1375383826457,-16,-429,2058,6,15,-12,1054516526,142609164,-2310295,143435319,-9543
1375383826457,-15,-412,2050,7,20,-16,1054519676,142624773,-2241779,143397722,-9538
1375383826469,4,-412,2060,9,21,-17,1054522677,142643860,-2169514,143357771,-9533
1375383826469,2,-422,2053,9,24,-17,1054525819,142661164,-2086543,143318670,-9528
1375383826480,2,-433,2062,10,24,-16,1054528000,142682694,-2003695,143282369,-9523
1375383826480,-4,-438,2056,11,22,-15,1054529272,142708780,-1926320,143248082,-9518
1375383826488,-5,-443,2050,8,18,-13,1054530767,142728819,-1862774,143217950,-9513
1375383826488,-10,-435,2048,4,17,-10,1054532523,142738778,-1804778,143195838,-9508
1375383826549,-12,-441,2062,4,9,-7,1054533184,142750972,-1771162,143179228,-9502
1375383826549,-22,-447,2053,3,5,-5,1054533403,142762151,-1750078,143166725,-9497
1375383826551,-35,-452,2062,1,-2,-2,1054532650,142774327,-1751308,143160110,-9492
1375383826552,-46,-450,2061,1,-3,4,1054529510,142787353,-1759125,143170153,-9487
1375383826556,-55,-435,2058,-1,-3,9,1054525201,142794705,-1770975,143194411,-9482
1375383826556,-36,-434,2053,1,-4,12,1054519158,142806514,-1787350,143226931,-9477
1375383826559,-29,-438,2061,0,-9,14,1054512788,142817148,-1816602,143262860,-9472
1375383826559,-33,-425,2054,-1,-11,17,1054506033,142822626,-1849628,143306697,-9467
1375383826561,-27,-430,2063,1,-11,19,1054497515,142835660,-1885764,143355899,-9462
1375383826561,-17,-425,2058,3,-13,18,1054488596,142855272,-1925533,143401426,-9456
1375383826567,-1,-416,2059,6,-17,18,1054478613,142884241,-1974233,143445304,-9451
1375383826567,7,-424,2054,7,-21,15,1054469587,142916203,-2030817,143479024,-9446
1375383826570,9,-424,2042,8,-29,13,1054460790,142954998,-2107587,143503917,-9441
1375383826570,-2,-431,2057,10,-32,12,1054451550,143000899,-2191359,143524825,-9436
1375383826573,-26,-432,2058,9,-37,12,1054442563,143046388,-2290726,143543967,-9431
1375383826573,-30,-435,2058,11,-38,8,1054434208,143098343,-2393468,143551876,-9426
1375383826579,-24,-441,2059,14,-38,3,1054426550,143159143,-2493543,143545804,-9421
1375383826579,-37,-438,2063,15,-42,1,1054419181,143224836,-2602824,143532466,-9415
1375383826590,-38,-449,2056,14,-41,0,1054412576,143287035,-2710875,143516907,-9410
1375383826590,-50,-444,2067,16,-44,1,1054404590,143357490,-2826856,143502977,-9405
1375383826597,-54,-446,2060,17,-45,2,1054395890,143430335,-2947125,143491690,-9400
1375383826597,-61,-446,2059,19,-43,4,1054385587,143508503,-3062176,143486839,-9395
1375383826606,-46,-437,2057,19,-43,4,1054375234,143586772,-3178023,143482087,-9390
1375383826606,-44,-428,2059,22,-45,5,1054363523,143672947,-3296988,143479196,-9385
1375383826618,-39,-439,2061,24,-48,6,1054350781,143764674,-3423841,143477984,-9380
1375383826618,-34,-444,2063,17,-45,12,1054338304,143836644,-3546384,143494563,-9375
1375383826628,-50,-436,2076,13,-45,15,1054326156,143897755,-3670849,143519413,-9369
1375383826628,-24,-427,2063,8,-36,14,1054316489,143940255,-3773578,143545146,-9364
1375383826637,-20,-426,2055,7,-31,12,1054308219,143976987,-3858825,143566783,-9359
1375383826637,-7,-423,2054,8,-27,9,1054300749,144015090,-3930800,143581469,-9354
1375383826649,-22,-433,2072,8,-25,10,1054293019,144051872,-3995974,143599531,-9349
1375383826649,-26,-436,2061,7,-17,11,1054285228,144083580,-4041060,143623655,-9344
1375383826659,-36,-433,2062,8,-9,10,1054277409,144115806,-4063341,143648092,-9339
1375383826659,-36,-433,2053,11,-2,7,1054269664,144153565,-4064923,143666996,-9334
1375383826669,-29,-442,2060,12,2,5,1054262690,144190091,-4054513,143681816,-9329
1375383826669,-50,-444,2057,13,3,5,1054255270,144229740,-4039908,143696880,-9323
1375383826680,-67,-442,2055,13,5,5,1054247726,144269269,-4022220,143713036,-9318
1375383826680,-66,-451,2048,13,6,2,1054241283,144308528,-4002684,143721434,-9313
1375383826686,-83,-442,2051,13,4,1,1054235037,144349813,-3988123,143726195,-9308
1375383826686,-53,-447,2058,14,2,-2,1054229604,144393795,-3979866,143722091,-9303
1375383826697,-50,-448,2052,15,0,-3,1054224248,144441220,-3972718,143713925,-9298
1375383826697,-58,-439,2064,10,-4,-2,1054219979,144479177,-3978343,143706930,-9293
1375383826709,-44,-432,2065,7,2,-2,1054217467,144502266,-3969765,143702379,-9288
1375383826709,-36,-438,2064,6,2,-2,1054215520,144521459,-3959986,143697629,-9283
1375383826719,-15,-426,2073,5,11,0,1054213230,144534978,-3925024,143701791,-9277
1375383826719,-5,-429,2073,7,12,1,1054210122,144551676,-3884526,143708897,-9272
1375383826729,-10,-425,2071,8,21,2,1054206339,144567910,-3817516,143722113,-9267
1375383826729,0,-425,2068,12,32,2,1054201150,144590830,-3718802,143739706,-9262
1375383826739,-7,-442,2041,15,39,5,1054193749,144619390,-3599276,143768291,-9257
1375383826739,-16,-450,2039,7,31,7,1054188162,144631510,-3506691,143799354,-9252
1375383826749,-30,-446,2059,-1,20,6,1054186149,144623342,-3446249,143823783,-9247
1375383826749,-29,-438,2057,-5,16,3,1054186868,144604604,-3399199,143838472,-9242
1375383826759,-28,-440,2059,-6,12,4,1054187668,144583703,-3364183,143854443,-9236
1375383826759,-55,-449,2057,-8,7,4,1054189173,144559267,-3343830,143868448,-9231
1375383826770,-56,-454,2060,-10,6,3,1054191543,144531171,-3329813,143879633,-9226
1375383826770,-62,-446,2063,-9,-2,2,1054193384,144512283,-3337148,143884943,-9221
1375383826777,-56,-442,2059,-5,-5,4,1054192999,144504825,-3353001,143894884,-9216
1375383826777,-43,-442,2060,3,-3,4,1054189231,144521821,-3361928,143905209,-9211
1375383826815,-34,-446,2046,7,-3,9,1054182074,144549753,-3369658,143929399,-9206
1375383826815,-46,-442,2056,2,-17,8,1054177020,144569794,-3417064,143945176,-9201
1375383826817,-31,-434,2060,-2,-21,8,1054173911,144576331,-3476306,143959966,-9196
1375383826817,-28,-427,2049,-5,-29,6,1054172858,144576217,-3556661,143965827,-9191
1375383826820,-14,-427,2048,-6,-31,6,1054172239,144573553,-3642734,143970880,-9185
1375383826820,-6,-425,2052,-7,-35,6,1054172022,144569427,-3738673,143974152,-9180
1375383826826,-1,-435,2058,-7,-37,6,1054171864,144565575,-3839235,143976530,-9175
1375383826827,-15,-439,2054,-8,-36,5,1054172373,144559440,-3936155,143976343,-9170
1375383826828,-27,-437,2078,-7,-31,5,1054172397,144555021,-4020249,143978285,-9165
1375383826828,-36,-435,2075,-6,-23,4,1054172579,144549523,-4082544,143980718,-9160
1375383826837,-44,-440,2058,-3,-17,1,1054172793,144550190,-4126790,143977220,-9155
1375383826837,-52,-444,2052,0,-7,-2,1054172525,144559938,-4143965,143968897,-9150
1375383826874,-50,-428,2048,6,-3,-3,1054170249,144585797,-4148130,143959477,-9145
1375383826874,-83,-457,2069,17,-11,-5,1054164653,144643834,-4169792,143941525,-9139
1375383826876,-88,-460,2069,12,-2,-8,1054161722,144687628,-4170450,143918961,-9134
1375383826876,-67,-439,2053,9,6,-10,1054161117,144717556,-4149972,143893886,-9129
1375383826883,-49,-447,2060,11,7,-9,1054159724,144750416,-4124128,143871785,-9124
1375383826883,-53,-442,2058,8,11,-10,1054159909,144773738,-4085500,143848066,-9119
1375383826885,-49,-436,2062,6,16,-8,1054160200,144789038,-4034966,143831957,-9114
1375383826885,-48,-435,2059,2,23,-7,1054161852,144789508,-3966335,143821282,-9109
1375383826887,-33,-436,2066,0,27,-6,1054164332,144779595,-3885135,143815303,-9103
1375383826887,-16,-428,2059,0,32,-6,1054166942,144767420,-3788089,143811016,-9098
1375383826896,-2,-429,2066,-3,35,-3,1054169752,144744669,-3683045,143816046,-9093
1375383826896,-2,-424,2058,-1,41,-3,1054171917,144724911,-3558717,143823190,-9088
1375383826933,-8,-443,2060,0,44,0,1054172205,144709658,-3429316,143839571,-9083
1375383826933,-20,-438,2057,-3,50,2,1054172999,144682739,-3283040,143864240,-9078
1375383826938,-28,-446,2061,-4,58,3,1054173844,144649653,-3116693,143895013,-9073
1375383826938,-39,-444,2058,-6,66,1,1054176115,144608850,-2928800,143923336,-9068
1375383826941,-27,-444,2052,-7,70,0,1054179109,144563769,-2731143,143950577,-9063
1375383826941,-38,-445,2053,-7,69,1,1054181699,144519087,-2535319,143980054,-9057
1375383826944,-54,-449,2057,-7,69,2,1054183800,144474677,-2341298,144012519,-9052
1375383826944,-67,-438,2074,-7,72,0,1054186526,144429740,-2140059,144040772,-9047
1375383826950,-47,-446,2057,3,75,1,1054184786,144413289,-1931227,144072944,-9042
1375383826950,-25,-441,2050,6,72,1,1054181728,144407591,-1727209,144103619,-9037
1375383826954,-35,-441,2050,2,56,-1,1054181015,144396102,-1566383,144122185,-9032
1375383826954,-29,-437,2052,0,43,1,1054180571,144380951,-1442464,144141908,-9027
1375383826991,-16,-432,2058,-1,35,3,1054179795,144365431,-1341554,144164097,-9022
1375383826991,-15,-430,2058,-2,27,5,1054178760,144349183,-1262804,144188645,-9017
1375383826995,5,-422,2062,-2,21,6,1054177349,144334993,-1201232,144213691,-9012
1375383826995,17,-423,2058,-1,14,10,1054174221,144324903,-1158193,144247001,-9006
1375383826997,12,-420,2071,0,16,11,1054169961,144320102,-1110505,144283313,-9001
1375383826997,9,-438,2054,13,29,14,1054159663,144346096,-1023155,144333185,-8996
1375383827000,6,-447,2039,11,33,18,1054148231,144367630,-926991,144395780,-8991
1375383827000,-12,-452,2047,0,19,17,1054141538,144362061,-871815,144450542,-8986
1375383827007,-23,-443,2050,-8,8,14,1054138921,144338887,-851574,144492909,-8981
1375383827007,-27,-444,2050,-12,3,11,1054139084,144305449,-847252,144525143,-8976
1375383827018,-38,-442,2053,-13,1,8,1054140743,144270178,-848247,144548243,-8971
1375383827018,-46,-450,2060,-12,0,4,1054143547,144237971,-851499,144559918,-8965
1375383827029,-51,-458,2043,-16,-3,4,1054147364,144199351,-865164,144570530,-8960
1375383827029,-55,-449,2056,-19,-9,2,1054152865,144156219,-896530,144573248,-8955
1375383827035,-54,-442,2048,-21,-13,0,1054160065,144107621,-939748,144568919,-8950
1375383827035,-41,-426,2063,-21,-14,0,1054167334,144058855,-985748,144564213,-8945
1375383827073,-48,-425,2052,-11,-14,-4,1054172671,144035622,-1025022,144548173,-8940
1375383827073,-55,-440,2074,-4,-7,-6,1054176044,144029718,-1042037,144529329,-8935
1375383827076,-32,-421,2059,-4,15,-8,1054180465,144013702,-997493,144513362,-8930
1375383827076,-15,-421,2071,0,24,-10,1054184469,144003354,-922920,144494954,-8924
1375383827079,0,-425,2071,2,35,-10,1054187468,143996921,-817085,144480128,-8919
1375383827079,4,-431,2056,1,47,-11,1054191250,143983294,-675722,144466841,-8914
1375383827085,-3,-433,2063,5,48,-12,1054193723,143981648,-529117,144451045,-8909
1375383827085,3,-431,2057,4,58,-11,1054196152,143973464,-356097,144442004,-8904
1375383827087,-1,-446,2053,3,62,-10,1054198583,143960796,-172006,144437221,-8899
1375383827087,-4,-448,2058,2,66,-8,1054200329,143945740,21832,144439590,-8894
1375383827099,-13,-443,2061,-1,67,-6,1054202777,143918808,218551,144448393,-8889
1375383827099,-33,-447,2056,-3,69,-5,1054205617,143884959,418454,144460949,-8884
1375383827107,-30,-441,2058,-4,70,-4,1054208241,143848887,617930,144477007,-8879
1375383827108,-37,-444,2052,-6,73,-3,1054211312,143805243,824841,144497014,-8873
1375383827119,-52,-445,2047,-8,71,-3,1054215005,143757431,1024464,144516365,-8868
1375383827119,-46,-446,2056,-11,74,-3,1054219692,143700583,1229447,144537115,-8863
1375383827130,-30,-439,2050,-12,73,-1,1054223996,143641070,1431116,144563014,-8858
1375383827130,-23,-439,2050,-13,70,0,1054228414,143579047,1625330,144590355,-8853
1375383827134,-24,-430,2062,-14,62,-3,1054234393,143517198,1798602,144606116,-8848
1375383827134,-4,-436,2054,-15,54,-2,1054240560,143454224,1948284,144621701,-8843
1375383827170,9,-437,2051,-15,47,-3,1054247077,143394611,2081159,144631461,-8838
1375383827170,13,-428,2057,-17,40,-2,1054254015,143332118,2194764,144641159,-8833
1375383827175,29,-428,2061,-20,36,-1,1054261897,143261462,2295879,144652139,-8827
1375383827175,24,-431,2062,-20,34,0,1054269469,143191228,2392893,144664915,-8822
1375383827178,25,-428,2062,-20,32,1,1054276589,143122205,2483304,144679809,-8817
1375383827178,16,-436,2060,-22,32,5,1054282962,143047259,2571446,144705949,-8812
1375383827179,-2,-436,2069,-24,29,10,1054288003,142969074,2647486,144745113,-8807
1375383827180,-7,-435,2065,-24,32,6,1054294511,142889743,2731239,144774484,-8802
1375383827186,-13,-436,2061,-21,35,4,1054300585,142817797,2824670,144799445,-8797
1375383827186,-21,-440,2053,-18,37,5,1054305042,142753889,2923736,144828047,-8791
1375383827223,-46,-436,2053,-16,34,5,1054308615,142697643,3014199,144855604,-8787
1375383827223,-45,-442,2054,-16,36,4,1054312503,142640581,3107503,144881533,-8781
1375383827225,-35,-441,2051,-13,38,1,1054316292,142591830,3208895,144899739,-8776
1375383827225,-29,-436,2057,-14,33,1,1054320531,142542041,3297017,144915903,-8771
1375383827231,-11,-425,2071,-15,34,2,1054324868,142488212,3387780,144935195,-8766
1375383827231,-12,-439,2067,-14,33,0,1054329892,142435547,3478836,144948252,-8761
1375383827233,-11,-429,2057,-15,31,-1,1054335450,142382654,3564338,144957715,-8756
1375383827233,13,-421,2072,-15,29,-2,1054341515,142329681,3644524,144963634,-8751
1375383827236,7,-423,2056,-14,27,-4,1054348261,142278479,3722976,144962832,-8746
1375383827236,29,-413,2051,-12,25,-4,1054354136,142234540,3795861,144961335,-8740
1375383827247,40,-420,2061,-12,20,-6,1054361042,142191161,3857944,144952018,-8735
1375383827247,24,-429,2072,-10,16,-6,1054367203,142155284,3910984,144940972,-8730
1375383827256,5,-431,2052,-11,15,-4,1054372820,142117986,3958237,144935404,-8725
1375383827256,11,-435,2060,-11,15,-4,1054378241,142081897,4003204,144930123,-8720
1375383827268,-6,-433,2061,-14,17,-4,1054384764,142036744,4053395,144925526,-8715
1375383827268,-13,-444,2055,-14,20,-4,1054391216,141990465,4109879,144922346,-8710
1375383827277,-10,-441,2066,-18,23,-5,1054399302,141933408,4172929,144917605,-8705
1375383827277,-35,-443,2071,-15,23,-5,1054406348,141884048,4237409,144912804,-8700
1375383827289,-40,-439,2067,-14,27,-6,1054413239,141836446,4310836,144907093,-8694
1375383827289,-36,-435,2055,-14,29,-8,1054420893,141787813,4389925,144896618,-8689
1375383827299,-23,-433,2059,-12,26,-10,1054428613,141745806,4462510,144879320,-8684
1375383827299,-11,-433,2054,-11,22,-12,1054436863,141707572,4526511,144854692,-8679
1375383827305,-6,-425,2063,-10,16,-12,1054444825,141674445,4575482,144827597,-8674
1375383827305,-5,-431,2059,-8,12,-12,1054452255,141647182,4614433,144798928,-8669
1375383827316,9,-418,2053,-10,10,-11,1054459969,141615919,4646825,144772299,-8664
1375383827316,22,-420,2067,-11,5,-11,1054468344,141582226,4666266,144743622,-8659
1375383827326,50,-416,2052,-11,0,-10,1054476470,141550065,4672881,144715664,-8654
1375383827326,44,-430,2057,-10,-8,-4,1054481730,141526250,4658894,144701076,-8648
1375383827336,31,-429,2050,-12,-9,1,1054485611,141498861,4638946,144700222,-8643
1375383827336,23,-428,2044,-13,-14,4,1054488707,141470961,4601858,144706125,-8638
1375383827346,21,-439,2048,-13,-17,9,1054489868,141444496,4553493,144725063,-8633
1375383827346,20,-433,2056,-17,-20,14,1054490480,141409225,4493240,144756949,-8628
1375383827358,3,-436,2051,-18,-22,16,1054490836,141371012,4426032,144793749,-8623
1375383827358,-8,-439,2051,-19,-26,18,1054490701,141332365,4344474,144834920,-8618
1375383827368,-16,-434,2050,-15,-26,20,1054488191,141305524,4262459,144881816,-8613
1375383827368,-42,-442,2057,-15,-24,25,1054483759,141277556,4183166,144943644,-8608
1375383827378,-52,-428,2062,-17,-18,24,1054480195,141242796,4117331,145005321,-8602
1375383827378,-37,-431,2055,-14,-19,17,1054478404,141215144,4051060,145047139,-8597
1375383827389,-15,-422,2055,-11,-20,10,1054478176,141196573,3987692,145068632,-8592
1375383827389,-15,-427,2053,-8,-25,7,1054478250,141186919,3915133,145079468,-8587
1375383827395,-16,-430,2059,-9,-26,6,1054479006,141175490,3839877,145087103,-8582
1375383827395,-10,-421,2054,-10,-27,4,1054480892,141161799,3762140,145088757,-8577
1375383827434,0,-425,2059,-9,-27,0,1054484081,141149887,3686918,145079099,-8572
1375383827434,22,-415,2054,-8,-27,-4,1054488433,141140897,3614903,145058021,-8567
1375383827436,29,-414,2060,-7,-28,-4,1054492632,141133732,3543018,145036241,-8561
1375383827436,19,-427,2055,-4,-28,-5,1054496153,141134561,3473533,145011515,-8556
1375383827439,13,-428,2061,-5,-30,-6,1054500190,141135196,3397457,144983337,-8551
1375383827439,12,-428,2053,-6,-27,-6,1054504558,141131885,3328737,144956384,-8546
